158;139
177;137
155;145
146;136
165;145
147;135
161;145
167;136
163;145
168;145
173;136
149;145
165;135
166;137
182;145
175;137
159;145
170;145
162;136
155;136
165;136
165;145
164;136
166;135
162;133
160;139
194;145
165;135
163;136
161;136
159;147
165;147
178;136
161;137
140;131
165;137
147;140
162;136
166;145
161;137
156;137
163;140
153;138
161;147
161;145
163;137
145;138
148;135
168;136
164;145
