166;145
153;139
159;138
153;136
161;147
166;145
143;137
163;137
168;147
163;137
158;147
146;136
164;135
178;136
173;136
176;137
151;137
153;137
161;137
162;145
187;137
169;145
148;137
159;139
161;145
149;137
160;147
167;137
157;133
153;136
150;136
162;147
154;138
167;145
183;136
163;145
163;137
150;137
160;135
166;145
167;145
151;136
145;136
172;136
167;145
166;147
152;140
157;147
146;135
177;136
