160;145
155;146
161;147
165;145
168;137
148;135
164;137
166;137
152;136
165;145
161;147
155;138
161;145
154;135
152;136
165;136
162;147
169;137
154;138
159;141
156;137
172;145
164;137
162;137
159;133
154;136
169;145
154;138
149;135
153;147
160;145
157;145
164;147
165;147
183;137
156;138
156;136
159;136
153;135
162;137
152;136
160;135
148;138
152;137
161;137
149;137
151;137
151;138
164;137
156;147
