180;136
152;136
161;135
150;135
152;136
163;145
167;145
178;137
163;135
161;145
157;135
175;137
149;136
166;145
165;139
144;131
165;135
165;147
146;136
146;137
162;135
172;145
166;145
143;139
164;136
164;147
159;136
155;136
168;137
164;138
164;145
169;145
164;137
161;136
164;147
147;141
150;137
159;135
171;145
157;133
172;145
161;145
152;135
161;135
157;135
164;145
151;136
165;138
183;137
161;145
