153;136
155;136
137;131
137;131
157;136
165;144
164;145
136;131
161;136
166;135
156;136
137;131
162;135
155;135
165;145
158;135
169;145
148;139
166;136
160;136
152;136
162;136
165;136
163;136
160;136
136;131
140;139
156;136
146;139
143;136
145;136
165;145
157;136
156;135
166;145
156;135
160;136
161;145
144;135
160;135
171;145
167;145
151;136
159;136
161;136
162;135
158;136
164;136
162;136
161;136
141;136
