154;136
162;136
162;144
143;139
164;144
158;135
143;136
160;136
168;136
167;144
145;136
144;136
162;144
162;136
163;136
165;144
148;136
162;144
156;134
167;144
157;135
151;134
146;136
160;136
141;139
148;136
157;135
160;136
164;144
161;135
179;136
157;136
163;136
145;135
157;136
166;136
169;145
159;136
166;136
154;135
161;136
167;136
161;136
153;135
163;145
145;136
146;135
150;136
162;136
148;136
137;131
