154;134
159;136
141;139
163;136
158;136
145;135
180;136
140;139
164;136
161;135
139;136
161;135
160;144
142;136
144;139
164;145
144;136
140;134
141;139
147;136
162;136
163;145
167;136
164;144
162;135
142;136
159;135
138;131
158;135
142;139
166;145
156;136
164;145
150;136
162;135
160;136
143;136
144;135
157;136
145;136
165;144
160;136
164;135
165;145
163;144
162;135
165;145
159;135
146;135
165;144
