184;148
159;135
170;135
169;137
160;135
165;148
185;148
167;138
159;136
164;133
181;148
171;136
184;148
180;148
171;148
160;136
163;133
163;136
166;148
160;139
178;148
175;148
168;134
174;148
167;147
174;136
182;136
155;136
162;136
185;148
161;135
164;139
164;147
151;135
162;148
164;134
176;148
179;148
160;135
173;148
158;135
169;148
170;148
172;133
156;137
169;135
188;137
176;148
171;148
163;143
